index,url,accept-found,accept-type,accept-text,reject-found,reject-type,reject-text,error
2452.0,https://www.pum.nl,False,,,False,,,False
2453.0,https://www.deliciousmagazine.nl,True,button,accept all cookies,True,button,reject all cookies,False
2454.0,https://www.regelhulpenvoorbedrijven.nl,False,,,False,,,False
2455.0,https://www.maa.nl,True,a,allow all cookies,False,,,False
2456.0,https://www.avogel.nl,True,div,ok,True,div,functionele,False
2457.0,https://www.directlampen.nl,True,div,oke,True,a,weigeren,False
2458.0,https://www.etrias.nl,True,div,akkoord,True,span,niet akkoord,False
2459.0,https://www.gov.nl,False,,,False,,,False
2460.0,https://www.normeringarbeid.nl,False,,,False,,,False
2461.0,https://www.beren.nl,False,,,False,,,False
2462.0,https://www.ouderenfonds.nl,True,button,accepteer,False,,,False
2463.0,https://www.hotelakersloot.nl,True,button,cookies accepteren,True,button,weigeren,False
2464.0,https://www.sentech.nl,True,a,"ja, ik accepteer cookies",False,,,False
2465.0,https://www.terredeshommes.nl,False,,,False,,,False
2466.0,https://www.kampwesterbork.nl,True,a,akkoord,True,a,"nee, bedankt",False
2467.0,https://www.tuinplant.nl,True,a,alles toestaan,False,,,False
2468.0,https://www.wensink.nl,True,div,ok,False,,,False
2469.0,https://www.daka.nl,True,button,alles toestaan,False,,,False
2470.0,https://www.weersvoorspelling.nl,False,,,False,,,False
2471.0,https://www.downloaden.nl,False,,,False,,,False
2472.0,https://www.nursing.nl,True,div,i accept,False,,,False
2473.0,https://www.oogfonds.nl,False,,,False,,,False
2474.0,https://www.effenaar.nl,False,,,False,,,True
2475.0,https://www.temis.nl,False,,,False,,,False
2476.0,https://www.sitedish.nl,False,,,False,,,False
2477.0,https://www.webgispublisher.nl,False,,,False,,,False
2478.0,https://www.snipes.nl,True,button,alles accepteren,True,button,alles weigeren,False
2479.0,https://www.metabolic.nl,True,a,accept,True,a,reject,False
2480.0,https://www.handbal.nl,True,div,ok,False,,,False
2481.0,https://www.flevopost.nl,True,button,akkoord,False,,,False
2482.0,https://www.laminaatenparket.nl,True,a,consent,True,button,deny,False
2483.0,https://www.volgjezorg.nl,True,a,toestemming,False,,,False
2484.0,https://www.agradi.nl,False,,,False,,,False
2485.0,https://www.cvandaag.nl,True,p,"ja, ik accepteer cookies",False,,,False
2486.0,https://www.vbo.nl,True,a,akkoord,False,,,False
